countopioid_PREDICTION,EXPLANATION_1_FEATURE_NAME,EXPLANATION_1_STRENGTH,EXPLANATION_1_ACTUAL_VALUE,EXPLANATION_1_QUALITATIVE_STRENGTH,EXPLANATION_2_FEATURE_NAME,EXPLANATION_2_STRENGTH,EXPLANATION_2_ACTUAL_VALUE,EXPLANATION_2_QUALITATIVE_STRENGTH,EXPLANATION_3_FEATURE_NAME,EXPLANATION_3_STRENGTH,EXPLANATION_3_ACTUAL_VALUE,EXPLANATION_3_QUALITATIVE_STRENGTH,DEPLOYMENT_APPROVAL_STATUS,countopioid,abandon_cars,graffiti,pothole,street_cleaning,trash,abandon_cars_nn,pothole_nn,trash_nn,graffiti_nn,street_cleaning_nn,pctUnemploy,MedHHInc,pctPoverty,TotalPop,TotalUnit,NEIGH,Longitude,Latitude,id
13.7777452469,abandon_cars_nn,4.0068220139,159.774982752713,+++,geometry,-2.1665607452,01010000003A76F2FF371B55C0B0F1AAB3258E4340,--,graffiti,1.7402882576,1,++,APPROVED,22,3,1,0,4,10,159.774982752713,393.781048516373,96.9159655503751,1044.78353551298,100.965197201404,0.595721635526672,91835,4.44083401028974,3693,1888,Columbia Tusculum,-84.4252929561416,39.1105255684555,771
1.0810165405,geometry,-7.1275994956,01010000005DC1322F3E1B55C0603516E0248F4340,---,TotalPop,-2.096718955,3693,--,abandon_cars_nn,-0.8225468755,677.2834260603299,--,APPROVED,0,0,0,0,0,17,677.28342606033,413.50915913863,198.397329236785,827.721478855932,531.165381834175,0.595721635526672,91835,4.44083401028974,3693,1888,Mount Lookout,-84.4256704326303,39.118312846035,772
1.7389634848,geometry,-12.3431771398,01010000000CD50F5F441B55C0AF1D640C24904340,---,TotalPop,-1.5309036851,3693,--,abandon_cars_nn,-0.7433969975,911.4205577147121,-,APPROVED,1,0,0,14,3,12,911.420557714712,131.122556390052,96.5053866983693,908.184656878542,116.897969508157,0.595721635526672,91835,4.44083401028974,3693,1888,Mount Lookout,-84.4260480551349,39.1261001099441,773
1.8764122725,geometry,-9.8512531281,01010000004D1F8A8F4A1B55C06069953823914340,---,TotalPop,-1.6763208032,3447,--,Longitude,-0.7386046171,-84.4264258240557,-,APPROVED,2,1,0,8,1,34,432.786247947484,227.260323728931,98.5506267652202,1165.80578772609,245.901793918923,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4264258240557,39.1338873605298,774
0.7748594284,geometry,-9.7261281133,0101000000DE5AA1C0501B55C0F868A96422924340,---,TotalUnit,-2.1085449278,1120,--,abandon_cars_nn,-0.6986131191,744.458564289312,-,APPROVED,0,0,0,5,1,11,744.458564289312,248.378707152138,141.150087549832,1169.11986442993,301.396016015191,1.93929173693086,115625,6.91399662731872,2372,1120,Hyde Park,-84.4268037391407,39.1416745974729,775
3.4118778706,geometry,-11.9104292393,010100000058D555F2561B55C0DDB3A09021934340,---,TotalPop,-3.8322000265,3854,--,Longitude,-1.8058241606,-84.4271818006722,--,APPROVED,4,0,0,15,2,22,564.387859718714,75.7726259317752,137.196349087133,652.437492505107,175.295595381219,2.82823040996367,74683,6.51271406331085,3854,2332,Oakley,-84.4271818006722,39.1494618210488,776
7.5644669533,geometry,-8.8279281139,0101000000AFA2A7245D1B55C03EAB7ABC20944340,---,TotalUnit,-2.5106218338,1457,--,TotalPop,-1.2253534794,2178,--,APPROVED,9,3,5,14,2,2,315.399594230792,234.842326525613,287.998395142854,333.665268893739,226.490619293342,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.4275600087228,39.1572490309686,777
2.8536474705,geometry,-7.0624489427,010100000067DB9657631B55C003F037E81F954340,---,TotalUnit,-2.7324481487,1457,--,TotalPop,-1.3056619644,2178,--,APPROVED,2,0,0,1,1,0,630.65641602951,358.677627671665,487.379037161691,970.259791157861,254.234172822724,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.4279383633817,39.165036227525,778
5.1989593506,geometry,-9.4335272312,0101000000554B238B691B55C0B0F2D7131F964340,---,TotalPop,-2.8137575626,3616,--,abandon_cars_nn,0.6875804901,210.305034236063,+,APPROVED,4,4,0,12,3,3,210.305034236063,175.651850225925,262.952806765089,1221.48378613809,247.747308230328,3.18030973451327,64925,3.76106194690266,3616,2145,Pleasant Ridge,-84.4283168644591,39.172823410457,779
7.5745110512,geometry,-8.0649376869,0101000000295A4DBF6F1B55C091255B3F1E974340,---,TotalPop,-2.5815207481,3616,--,pothole,1.7547420025,47,++,APPROVED,12,1,2,47,0,19,359.664624171603,112.517765302692,43.2593732616951,993.709435705723,379.522056575081,3.18030973451327,64925,3.76106194690266,3616,2145,Pleasant Ridge,-84.4286955123322,39.1806105799725,780
0.2862774432,geometry,-7.9260606706,01010000008C6AE09DE01A55C06663A0D6AD874340,---,street_cleaning,-0.8701112092,0,--,graffiti_nn,-0.6762069792,4546.37699398312,--,APPROVED,0,0,0,0,0,0,809.612098979124,548.898850900732,557.2603953915,4546.37699398312,860.899167504819,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4199595157208,39.0599926264902,781
0.3593429327,geometry,-8.0250154614,0101000000ACB0D2C7E61A55C0A7D6F903AD884340,---,TotalUnit,-1.133413434,1044,--,street_cleaning,-0.9972455859,0,--,APPROVED,0,0,0,0,0,0,587.651253869291,364.650832446207,392.608130834603,4021.16781880123,586.64848327993,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4203357274552,39.0677800149836,782
0.276489079,geometry,-8.6617525339,0101000000735D61F2EC1A55C0CF6B3631AC894340,---,graffiti_nn,-0.8044304639,3593.11671971382,--,street_cleaning,-0.7724908412,0,--,APPROVED,0,0,0,2,0,0,1036.37040049597,283.912373972437,753.653182040603,3593.11671971382,586.550737767162,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4207120848494,39.0755673900345,783
0.3728894591,geometry,-9.5824433804,01010000008A7A8C1DF31A55C0311A565EAB8A4340,---,street_cleaning,-0.8156230688,0,--,graffiti_nn,-0.6513051629,3235.2517187562103,-,APPROVED,0,0,0,9,0,1,864.813575345355,204.174636206638,490.409075574072,3235.25171875621,1125.62395236188,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4210885879385,39.0833547516271,784
0.1208361983,geometry,-8.5195558548,0101000000924F5449F91A55C01012598BAA8B4340,---,TotalPop,-1.6470363379,3693,--,street_cleaning_nn,-0.8721308708,565.265633647763,--,APPROVED,0,0,0,0,0,0,898.623039569897,486.456602504093,1032.37525430615,2803.51326358158,565.265633647763,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4214652369831,39.0911420998492,785
0.0782827437,geometry,-8.5562305748,0101000000EFAFB875FF1A55C0D3B33EB8A98C4340,---,TotalPop,-1.5428575903,3693,--,abandon_cars_nn,-0.9966772109,935.7009398701421,--,APPROVED,0,0,0,0,0,0,935.700939870142,649.938405714974,1144.38453429124,2103.63453524617,794.325426038058,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4218420318209,39.0989294344105,786
2.5702774525,geometry,-7.6975076914,0101000000FED9B9A2051B55C03DAA07E5A88D4340,---,TotalPop,-1.9182544231,3693,--,graffiti,-0.5949042559,0,-,APPROVED,1,0,0,4,1,0,509.333969436354,319.070632696985,460.963704383249,1381.94240924341,324.442222785667,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4222189726788,39.1067167556216,787
8.618598938,geometry,-6.0534523964,0101000000C8A857D00B1B55C01253B311A88E4340,---,TotalPop,-1.7609228134,3693,--,abandon_cars_nn,1.4522393227,222.19710723477002,++,APPROVED,12,4,0,7,2,11,222.19710723477,167.991734288396,103.776049795303,796.837692450375,215.391312518543,0.595721635526672,91835,4.44083401028974,3693,1888,Linwood,-84.4225960594223,39.1145040631874,788
2.5662641525,geometry,-7.2126539469,01010000005E6A92FE111B55C0C162423EA78F4340,---,TotalPop,-2.087811923,3693,--,abandon_cars_nn,-0.9072842598,660.284258507862,--,APPROVED,0,0,0,0,1,3,660.284258507862,353.048498938464,188.221288095697,531.340101912882,285.44010213933,0.595721635526672,91835,4.44083401028974,3693,1888,Mount Lookout,-84.4229732923354,39.1222913574361,789
1.5075798035,geometry,-10.7394432068,0101000000011E6A2D181B55C07F46B46AA6904340,---,TotalPop,-1.6808833122,3447,--,pctPoverty,-0.7516504049,2.63997679141282,-,APPROVED,0,0,0,5,10,17,687.90419395389,267.193478155193,69.2731578179069,950.124947018351,124.908588339138,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4233506714154,39.1300786381007,790
3.5148339272,geometry,-13.4415735245,0101000000B28BDE5C1E1B55C0672E0997A5914340,---,TotalUnit,-2.0513545275,1120,--,trash_nn,-1.0270787239,45.565785771231006,--,APPROVED,0,5,0,26,3,20,252.091385584518,127.630025480273,45.565785771231,1168.76861789551,202.940277888076,1.93929173693086,115625,6.91399662731872,2372,1120,Hyde Park,-84.4237281964586,39.1378659052687,791
1.6800205708,geometry,-10.4285768747,01010000004552F08C241B55C0334441C3A4924340,---,TotalPop,-2.7088296652,3854,--,abandon_cars_nn,-0.6062734604,991.8750404050979,-,APPROVED,1,0,0,19,0,15,991.875040405098,143.708267805863,136.605800416085,960.842584618965,370.382490222666,2.82823040996367,74683,6.51271406331085,3854,2332,Oakley,-84.4241058680428,39.145653159016,792
8.1478357315,geometry,-9.6683759451,01010000009E0B9FBD2A1B55C044255CEFA3934340,---,TotalPop,-4.0381742477,3854,--,Longitude,-1.7825403214,-84.4244836857965,--,APPROVED,3,0,1,51,1,28,625.400015048228,96.1751514491554,88.393321998352,306.219304131498,279.872945488791,2.82823040996367,74683,6.51271406331085,3854,2332,Oakley,-84.4244836857965,39.1534403991632,793
11.6076526642,geometry,-5.5251804829,0101000000FBFBEAEE301B55C067185A1BA3944340,---,TotalUnit,-3.0645994186,1457,--,pothole_nn,1.948609066,42.4667316694243,++,APPROVED,16,1,1,17,1,0,338.183327188841,42.4667316694243,421.096541730379,592.241611174164,280.14742746249,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.424861649968,39.1612276258391,794
4.8140993118,geometry,-11.7850643158,010100000071925A533D1B55C0D441FF72A1964340,---,TotalPop,-2.8580256462,3616,--,Longitude,-0.7615911484,-84.4256180176251,-,APPROVED,3,4,0,48,2,3,201.523572714486,146.159971601757,237.548504400261,1104.45583504039,225.636317496053,3.18030973451327,64925,3.76106194690266,3616,2145,Pleasant Ridge,-84.4256180176251,39.1768020388005,795
5.0333380699,geometry,-11.604129076,0101000000557E7E86431B55C0120DA69EA0974340,---,TotalPop,-1.6818240166,3244,--,trash_nn,-1.0770514965,80.831208425277,--,APPROVED,5,3,1,33,2,14,187.499718793906,125.955474624258,80.831208425277,1080.07046013359,214.544092067773,0.246609124537608,61591,17.324290998767,3244,1819,Pleasant Ridge,-84.4259964213646,39.1845892248913,796
0.0467628539,geometry,-8.3352415383,010100000053862F74B41A55C08C7F403330884340,---,street_cleaning,-0.797053504,0,--,graffiti_nn,-0.69734855,4077.44985656853,--,APPROVED,0,0,0,0,0,0,804.780913841222,531.006480334326,610.422199593461,4077.44985656853,778.284019759526,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.417264028941,39.0639709534581,797
0.1771442294,geometry,-8.3715613008,010100000074FA1C9DBA1A55C0BBDEBD602F894340,---,street_cleaning,-0.8054075003,0,--,graffiti_nn,-0.7172061265,3578.06132800459,--,APPROVED,0,0,0,1,0,0,996.238888932933,377.281822283108,663.328698502059,3578.06132800459,411.401564694371,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4176399977676,39.0717583586788,798
0.1184921265,geometry,-8.2020494819,0101000000AFBEA6C6C01A55C0893B1E8E2E8A4340,---,street_cleaning,-0.8753199458,0,--,TotalUnit,-0.8365135968,1044,--,APPROVED,1,0,0,1,0,0,941.513416832732,320.150644475852,374.242305354053,3198.13840347395,787.213042394685,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4180161121719,39.079545750391,799
0.0951485634,geometry,-8.1628947139,0101000000A6CCCCF0C61A55C093B061BB2D8B4340,---,TotalPop,-1.6340367585,3693,--,street_cleaning,-0.8169318974,0,--,APPROVED,0,0,0,0,0,0,801.240479426159,460.950030209135,539.688172214194,2854.87576104999,1008.38983086809,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4183923721308,39.0873331286431,800
0.0390961468,geometry,-8.4799238741,0101000000CD938F1BCD1A55C0460588E82C8C4340,---,TotalPop,-1.6466602415,3693,--,graffiti_nn,-0.9614913493,2471.0965492324804,--,APPROVED,0,0,0,0,0,0,1066.74685874684,673.996142205635,1207.68264984251,2471.09654923248,781.306338056647,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4187687780497,39.0951204933322,801
0.1030149162,geometry,-8.3340128481,01010000000FC6EE46D31A55C0E39A91152C8D4340,---,TotalPop,-1.5763699919,3693,--,abandon_cars_nn,-0.9614577174,944.5790266942689,--,APPROVED,0,0,0,0,0,0,944.579026694269,737.827660385913,944.507075769784,1787.42362199131,811.440599795678,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4191453296446,39.1029078446352,802
0.8742952943,geometry,-8.1593154311,010100000064ACEA72D91A55C0AB3E7E422B8E4340,---,TotalPop,-1.9870323837,3693,--,street_cleaning,-1.161090982,0,--,APPROVED,0,0,0,3,0,0,407.675942309723,369.333238555995,361.25376789788,1015.59784964264,427.047072806403,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4195220271809,39.1106951824598,803
4.759765625,geometry,-7.1476908445,0101000000621B839FDF1A55C018D94D6F2A8F4340,---,TotalPop,-2.196723032,3693,--,street_cleaning,-0.7381649017,0,--,APPROVED,6,0,0,11,0,4,471.159611293508,163.327331591142,138.756095454772,387.41236241482,322.147242003093,0.595721635526672,91835,4.44083401028974,3693,1888,Linwood,-84.4198988705007,39.1184825067632,804
3.2739934921,geometry,-8.6602265477,0101000000F750B8CCE51A55C06C51009C29904340,---,TotalPop,-1.6536037683,3447,--,abandon_cars_nn,-0.7913796663,556.714171855336,--,APPROVED,0,1,0,5,4,15,556.714171855336,267.028270179406,117.154051691564,540.725064733476,140.292655782265,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4202758598293,39.1262698175004,805
2.4339675903,geometry,-8.6274172306,010100000076598AFAEB1A55C0C06696C828914340,---,TotalPop,-1.5509621382,3447,--,trash_nn,-0.8454385281,143.464880442919,--,APPROVED,0,0,0,2,1,14,270.096826417305,317.810254700956,143.464880442919,964.682318502254,292.800901316706,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4206529952115,39.134057115019,806
2.1659488678,geometry,-14.0356452703,0101000000C04CF928F21A55C0ABBE0EF527924340,---,TotalUnit,-1.4844651699,1120,--,abandon_cars_nn,-0.6948031902,608.082912415728,-,APPROVED,3,0,1,20,3,18,608.082912415728,113.143891051234,100.123699017172,1050.04801639878,51.9127519362789,1.93929173693086,115625,6.91399662731872,2372,1120,Hyde Park,-84.4210302767342,39.1418443986889,807
1.5996336937,geometry,-11.5485100985,0101000000162D0558F81A55C0B8B16A2127934340,---,TotalPop,-2.6990967393,3352,--,abandon_cars_nn,-0.7103645563,992.666701932052,-,APPROVED,1,0,0,12,1,10,992.666701932052,142.055157095485,123.27595114287,730.230513712772,406.661180077036,2.08830548926014,88684,4.95226730310263,3352,1965,Oakley,-84.4214077044056,39.1496316691368,808
6.7868919373,geometry,-12.3635498524,0101000000C8F7AD87FE1A55C01D49A94D26944340,---,TotalUnit,-3.3468034267,1457,--,TotalPop,-1.5093624115,2178,--,APPROVED,6,0,2,61,2,6,525.380892131156,74.3054943895445,219.649516068065,388.55738480473,178.382604781497,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.4217852782159,39.1574189259138,809
3.5935130119,geometry,-11.1691892624,0101000000CCE9F3B7041B55C02C63CB7925954340,---,TotalUnit,-3.3406297684,1457,--,TotalPop,-1.6763544798,2178,--,APPROVED,0,0,0,43,1,3,487.215580255659,86.4381396250895,277.177945245989,704.829312485572,312.636404743929,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.4221629983869,39.1652061694243,810
3.1131811142,geometry,-10.1958464861,0101000000315D571A111B55C0ECC9B7D123974340,---,TotalPop,-1.7943733215,3244,--,Longitude,-0.7309078693,-84.4229188779034,-,APPROVED,2,1,0,10,1,24,386.875298014388,82.3383258836645,77.6436290960337,1081.77407500865,250.953709685656,0.246609124537608,61591,17.324290998767,3244,1819,Pleasant Ridge,-84.4229188779034,39.1807806155592,811
1.5041027069,geometry,-7.2936126232,010100000091E4744C171B55C0597982FD22984340,---,TotalPop,-1.5328496218,3244,--,abandon_cars_nn,-0.726448822,564.267172686155,--,APPROVED,0,0,1,4,0,13,564.267172686155,272.309666667009,167.339851498375,1396.19000006458,461.053787848228,0.246609124537608,61591,17.324290998767,3244,1819,Pleasant Ridge,-84.4232970372707,39.1885678183632,812
0.1475807428,geometry,-7.6634464025,01010000006861F921821A55C0CC2FB561B3874340,---,street_cleaning,-0.7978479385,0,--,graffiti_nn,-0.7519033909,4188.52845389794,--,APPROVED,0,0,0,0,0,0,1199.51032344497,912.883208958198,775.548974300212,4188.52845389794,1140.30803468134,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4141926703793,39.0601617941571,813
0.0,geometry,-7.7527285755,01010000002EAE4549881A55C034FC728FB2884340,---,graffiti_nn,-0.8174735367,3615.1980510771295,--,street_cleaning,-0.7499045134,0,--,APPROVED,0,0,0,0,0,0,1066.56569308436,776.026941186022,614.841800634747,3615.19805107713,671.727262118513,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4145682507012,39.0679492293788,814
0.1234790683,geometry,-8.3731923103,010100000063302E718E1A55C0D83414BDB1894340,---,street_cleaning,-0.8601546764,0,--,graffiti_nn,-0.6531244665,3150.46134174956,-,APPROVED,0,0,0,2,0,0,1132.58142823307,514.925107267693,597.897564159991,3150.46134174956,387.149937195434,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4149439765038,39.0757366512932,815
0.8339654803,geometry,-7.9695736647,01010000002E03B399941A55C0DD2898EAB08A4340,---,street_cleaning,-0.8103331804,0,--,TotalUnit,-0.8066503584,1044,--,APPROVED,0,3,0,3,0,8,766.670686901763,347.783736870261,130.295652465974,2836.40372553954,1138.41494601348,0.708426547352722,160938,6.07755406413125,2682,1044,Mount Washington,-84.4153198478859,39.0835240595786,816
0.0415364206,geometry,-8.0056488931,01010000004901D4C29A1A55C0F72DFF17B08B4340,---,TotalPop,-1.6293033153,3693,--,street_cleaning,-0.8124570727,0,--,APPROVED,0,0,0,0,0,0,982.58109798069,815.505649039477,752.998502140471,2508.84999967847,1027.59106402903,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4156958647119,39.0913114543909,817
0.0901719332,geometry,-8.4641073346,0101000000895F91ECA01A55C0635D4945AF8C4340,---,TotalPop,-1.5432337075,3693,--,abandon_cars_nn,-1.1229409635,1260.7349910203698,--,APPROVED,0,0,0,0,0,0,1260.73499102037,1035.20639301052,1386.19186211806,2108.5645230757,1119.15956948672,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.416072027174,39.099098835776,818
0.1994158924,geometry,-8.40430246,0101000000A065EB16A71A55C0F27E7672AE8D4340,---,TotalPop,-1.5295484513,3693,--,street_cleaning,-0.9256207883,0,--,APPROVED,0,0,0,0,0,0,872.094182774283,661.787614640684,798.649998787952,1402.14568244064,765.706678128444,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.416448335533,39.1068862036317,819
2.8985664845,geometry,-6.3103512168,010100000051BDE141AD1A55C0C9D8869FAD8E4340,---,TotalPop,-1.9407391548,3693,--,street_cleaning,-1.3374557018,0,--,APPROVED,0,0,0,2,0,0,429.334627505469,311.177215506421,364.782453448504,653.147375881367,382.606484366679,0.595721635526672,91835,4.44083401028974,3693,1888,Linwood,-84.4168247894752,39.1146735580856,820
8.8376989365,geometry,-11.6501431465,010100000015AE746DB31A55C012317ACCAC8F4340,---,TotalPop,-1.8251088142,3447,--,pctPoverty,-0.8376466751,2.63997679141282,-,APPROVED,4,3,15,24,3,13,255.718068189529,82.5679972390466,166.20782691629,90.1016994100011,194.904167220312,1.24746156077749,151970,2.63997679141282,3447,1475,Linwood,-84.4172013892606,39.1224608990325,821
1.7563240528,geometry,-8.061623919,01010000004A42A499B91A55C0E28A50F9AB904340,---,TotalPop,-1.6039693475,3447,--,abandon_cars_nn,-0.7412096262,741.815442349395,--,APPROVED,1,0,0,2,3,12,741.815442349395,302.313174237659,128.866027000884,700.375951287983,250.55734696069,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4175781349269,39.130248226478,822
2.4920418262,geometry,-13.1894247532,01010000009DC170C6BF1A55C00ACD0926AB914340,---,TotalPop,-1.89535923,3447,--,pctPoverty,-0.4987236977,2.63997679141282,-,APPROVED,1,0,0,22,3,11,359.117035339244,100.151605139118,182.344694446221,1025.02795785947,230.775593316955,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4179550267349,39.1380355403763,823
0.4256421328,geometry,-8.106462425,0101000000E6BFD9F3C51A55C06256A652AA924340,---,TotalPop,-2.6051648408,3352,--,abandon_cars_nn,-0.9738313824,1084.4070819922301,--,APPROVED,0,0,0,0,0,11,1084.40708199223,391.273965921343,188.852449504152,867.857454294153,474.708313455261,2.08830548926014,88684,4.95226730310263,3352,1965,Hyde Park,-84.4183320642911,39.1458228408999,824
2.1966028214,geometry,-8.9771544099,010100000028CDDF21CC1A55C07FF4257FA9934340,---,TotalPop,-2.7366415739,3352,--,abandon_cars_nn,-0.6206819296,915.607453983,-,APPROVED,3,0,0,4,2,21,915.607453983,265.046628985045,97.3819069874396,585.875668866042,271.378939226042,2.08830548926014,88684,4.95226730310263,3352,1965,Oakley,-84.4187092481194,39.1536101279571,825
6.3843741417,geometry,-12.2565820694,0101000000979B8250D21A55C0524388ABA8944340,---,TotalUnit,-2.7987966061,1457,--,TotalPop,-1.4152993679,2178,--,APPROVED,6,2,2,43,7,4,465.535588482305,161.14798513092,217.367150620209,414.892309335584,145.762669812517,1.51515151515152,61028,8.40220385674931,2178,1457,Oakley,-84.4190865779368,39.1613974013659,826
1.1355512142,geometry,-7.2159852505,0101000000A44D9FAFDE1A55C0A654F603A7964340,---,TotalPop,-2.6549957991,3616,--,Longitude,-0.5812706828,-84.41984167630159,-,APPROVED,0,0,0,0,0,8,441.347080405276,315.690296305579,59.7006586448486,1242.22123174312,388.992848300574,3.18030973451327,64925,3.76106194690266,3616,2145,Pleasant Ridge,-84.4198416763016,39.1769719078814,827
3.972304821,geometry,-9.9578019857,0101000000D32819E0E41A55C0030B0230A6974340,---,TotalPop,-1.4323954105,3244,--,trash_nn,-0.5752489805,43.7152706140536,-,APPROVED,3,1,0,16,1,25,338.705777248221,124.757776962479,43.7152706140536,1259.02917917788,294.696363547909,0.246609124537608,61591,17.324290998767,3244,1819,Pleasant Ridge,-84.4202194448183,39.184759140966,828
2.13433218,geometry,-8.664172101,0101000000865F3011EB1A55C03FBCF05BA5984340,---,TotalPop,-1.4485060692,3244,--,abandon_cars_nn,-0.7024525642,582.457379285788,--,APPROVED,0,0,0,2,4,13,582.457379285788,447.67273325704,96.788174896772,1769.03589176686,42.4828875970023,0.246609124537608,61591,17.324290998767,3244,1819,Pleasant Ridge,-84.4205973598856,39.1925463605371,829
0.0,geometry,-7.5800406814,01010000002DAEDBF6551A55C0DA5656BD35884340,---,graffiti_nn,-0.8355724543,3708.3035303086403,--,street_cleaning,-0.7209181249,0,--,APPROVED,0,0,0,0,0,0,1296.07086858342,1025.14948217445,522.293877502295,3708.30353030864,1023.70739182966,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.411496843845,39.0641400024012,830
0.5821920633,geometry,-8.9216683865,01010000007EE9221D5C1A55C0F3A137EB34894340,---,abandon_cars_nn,-1.1825305283,1400.7464376540197,--,Longitude,-0.7660671294,-84.4118721810282,--,APPROVED,0,0,0,0,3,2,1400.74643765402,773.0887287915,400.568430565309,3162.09315168046,237.327645173979,0.708426547352722,160938,6.07755406413125,2682,1044,California,-84.4118721810282,39.0719274541515,831
0.0973009467,geometry,-7.7106743634,01010000008015866B681A55C0BDE9A346338B4340,---,TotalUnit,-3.7619769782,1359,---,TotalPop,-1.6879460424,2275,--,APPROVED,0,0,0,0,0,1,889.108849189896,585.297088390144,341.623224170782,2476.87916681221,1266.01522523299,1.0989010989011,67500,4.48351648351648,2275,1359,Mount Washington,-84.4126232919134,39.0875023174626,832
0.0225311518,geometry,-7.8184512675,010100000085E1A1936E1A55C00AE12E74328C4340,---,TotalUnit,-2.8911179066,1359,--,TotalPop,-1.3768472314,2275,--,APPROVED,0,0,0,0,0,0,1245.0878648621,1027.15526026906,894.020049834355,2186.51440998202,1258.93958332897,1.0989010989011,67500,4.48351648351648,2275,1359,Mount Washington,-84.412999065482,39.0952897290136,833
0.1647539735,geometry,-8.342099452,01010000003CD259BC741A55C0616F9CA1318D4340,---,TotalPop,-1.5706585854,3693,--,abandon_cars_nn,-1.0993458718,1319.4314007272199,--,APPROVED,0,0,0,0,0,0,1319.43140072722,1056.18793088694,1278.69805617557,1749.86003054274,1185.98712195737,0.595721635526672,91835,4.44083401028974,3693,1888,East End,-84.4133749844704,39.1030771268695,834
0.3020874858,geometry,-8.0959364176,01010000006151AEE57A1A55C0807AEDCE308E4340,---,TotalPop,-1.547857663,3693,--,street_cleaning,-1.1753869534,0,--,APPROVED,0,0,0,0,0,0,782.797714737116,677.745861701871,794.449295726735,1056.79266136913,758.052030656424,0.595721635526672,91835,4.44083401028974,3693,1888,Linwood,-84.4137510492633,39.1108645114482,835
12.926109314,geometry,-6.4569491386,0101000000B62F9F0F811A55C0723B21FC2F8F4340,---,TotalPop,-2.1978230476,3693,--,abandon_cars_nn,1.7032141685,244.995960552084,++,APPROVED,19,2,3,18,3,10,244.995960552084,94.9304085398054,126.888432977035,302.601578900603,214.247345060385,0.595721635526672,91835,4.44083401028974,3693,1888,Linwood,-84.4141272596888,39.1186518823878,836
3.7809021473,geometry,-10.0085892677,0101000000F4892C3A871A55C0075838292F904340,---,TotalPop,-1.7125245571,3447,--,pctPoverty,-1.0157836676,2.63997679141282,--,APPROVED,2,2,1,15,0,21,399.485999244866,145.018520649456,35.9644163987525,433.111878862238,440.262789056239,1.24746156077749,151970,2.63997679141282,3447,1475,Linwood,-84.4145036158514,39.1264392399899,837
1.093796134,geometry,-7.8654177308,0101000000AA5C56658D1A55C0366432562E914340,---,TotalPop,-1.3732809067,3447,--,abandon_cars_nn,-0.7609959841,623.226077244957,--,APPROVED,1,0,1,1,0,7,623.226077244957,371.628963032277,221.827015141712,864.333145630367,562.234769287135,1.24746156077749,151970,2.63997679141282,3447,1475,Mount Lookout,-84.4148801177386,39.134226584058,838
2.9590263367,geometry,-11.5217328548,0101000000A4C61C91931A55C069980F832D924340,---,TotalUnit,-2.0896192312,1120,--,abandon_cars_nn,-0.7694134474,827.77413234187,-,APPROVED,1,0,1,23,2,20,827.77413234187,78.8740544364201,51.4397326600533,931.888876924401,256.58299087173,1.93929173693086,115625,6.91399662731872,2372,1120,Hyde Park,-84.4152567654624,39.1420139146947,839
0.8723531961,geometry,-7.953267312,0101000000C1FF7FBD991A55C0A18ECFAF2C934340,---,TotalPop,-2.6101789236,3352,--,abandon_cars_nn,-0.9757386744,1371.5671019479598,--,APPROVED,1,0,0,0,0,4,1371.56710194796,491.635139675941,228.085263375611,713.177585410711,427.928822282013,2.08830548926014,88684,4.95226730310263,3352,1965,Hyde Park,-84.4156335592261,39.1498012317145,840
